t,x,y,z
2.6,-10.94095312440515,-7.447451109270764,33.734880237481086
2.61,-10.573535231769155,-6.766343916512646,33.59785812586621
2.62,-10.1794335199437,-6.131643148425929,33.37247909480762
2.63,-9.765764133011194,-5.553742500582741,33.067585673919616
2.64,-9.33909378134569,-5.036118047781546,32.69368424531992
2.65,-8.906631568614673,-4.579760388040269,32.2638368673466
2.66,-8.475644774280497,-4.186195155217635,31.790128080091712
2.67,-8.052007228107481,-3.8554963755820895,31.28060295373119
2.68,-7.63979342382434,-3.5834598577943986,30.743897682991587
2.69,-7.243012340641947,-3.365677952685136,30.18878518932382
2.7,-6.866097861262394,-3.1985777650482317,29.622790005589433
2.71,-6.511881490865375,-3.0784421599910874,29.05032987927278
2.72,-6.181674503730654,-3.000325215588704,28.475715876660942
2.73,-5.8768018224193055,-2.959302290863407,27.90325021439568
2.74,-5.598760443672059,-2.9515416374474035,27.33632539020814
2.75,-5.3478951749447585,-2.973760335624694,26.77694730182559
2.7600000000000002,-5.124163427257977,-3.022464895423789,26.227031212216996
2.77,-4.927426768838703,-3.094466112002256,25.68847639218806
2.7800000000000002,-4.757174984902488,-3.1878076052161726,25.162654105064306
2.79,-4.612886023980898,-3.300617867366957,24.650513680628737
2.8000000000000003,-4.494041980114053,-3.431012358828163,24.15299729021436
2.81,-4.399452296374409,-3.5778157594533213,23.671200039403026
2.82,-4.328100910349514,-3.7407082268470373,23.206069128020868
2.83,-4.279646835808446,-3.9191461798508547,22.75834745379766
2.84,-4.253749086520284,-4.1125860373062935,22.32877791446323
2.85,-4.249963714866056,-4.32056433650093,21.918118005104986
2.86,-4.265959776515717,-4.544408873624734,21.52757645221881
2.87,-4.30113287015198,-4.7848954415873735,21.158567477428107
2.88,-4.355806713491001,-5.042190782182419,20.812438092302823
2.89,-4.430305024248943,-5.31646163720348,20.49053530841285
2.9,-4.52495152014196,-5.6078747484441225,20.194206137328127
2.91,-4.640069918886219,-5.916596857697963,19.924797590618546
2.92,-4.77598393819787,-6.242794706758559,19.683656679854057
2.93,-4.932287098470237,-6.588121278510553,19.472809454856748
2.94,-5.107955919552219,-6.954580601699365,19.295646910222874
2.95,-5.302914063933185,-7.341631380216687,19.155219224401108
2.96,-5.517096352967287,-7.7487063234286,19.05456906847496
2.97,-5.750437608008711,-8.175238140701257,18.99673911352793
2.98,-6.0028726504116054,-8.620659541400737,18.984772030643512
2.99,-6.274389052865024,-9.084439950909651,19.02178636591075
3.0,-6.5659231618672145,-9.565969654097984,19.112859353707673
3.0100000000000002,-6.876785545924467,-10.061607250988713,19.26225607207295
3.02,-7.205569642235998,-10.566923558894462,19.47344196862262
3.0300000000000002,-7.550868888001078,-11.077489395127946,19.74988249097276
3.04,-7.9115149463224075,-11.588861932204129,20.095472509416624
3.0500000000000003,-8.287332457442918,-12.094748302279859,20.51607684108594
3.06,-8.675108706443693,-12.585767269037117,21.012412723062962
3.0700000000000003,-9.071028401732853,-13.05226840344031,21.5841416859533
3.08,-9.471395583744547,-13.48444926964972,22.23133253673224
3.09,-9.87356282805654,-13.869594367575653,22.957557429970286
3.1,-10.27175389071856,-14.195356191513842,23.75553734358485
3.11,-10.659249778291606,-14.450114821947647,24.614753097528823
3.12,-11.029332705370383,-14.622095822241803,25.524820060235268
3.13,-11.375251703133662,-14.69463070356026,26.478798053691044
3.14,-11.689978692989092,-14.660053303765817,27.45954360346621
3.15,-11.966411483276897,-14.515530271434683,28.44528947787758
3.16,-12.19709295538159,-14.257175436422447,29.414396898026123
3.17,-12.372150217979728,-13.875013708664268,30.346943953323652
3.18,-12.487900350846514,-13.379664473951124,31.222515618173045
3.19,-12.542280967610363,-12.786807719949788,32.02030879023236
3.2,-12.532709415460864,-12.111313145669198,32.71939046459889
3.21,-12.453937691532083,-11.363099253844418,33.302649775974764
3.22,-12.308865510177645,-10.563210757409232,33.76377991723564
3.23,-12.1019446508141,-9.735239451478868,34.09749895475357
3.24,-11.833995442486072,-8.898856533039444,34.29670498060491
3.25,-11.511931525202305,-8.072495321337396,34.3675802317584
3.2600000000000002,-11.144864242519201,-7.275231160167651,34.31970769362139
3.27,-10.739081127697316,-6.524114246060311,34.15895318203679
3.2800000000000002,-10.302638897038078,-5.828426826743165,33.89777215935779
3.29,-9.84518721675468,-5.195878370659626,33.55198683610997
3.3000000000000003,-9.37538481062944,-4.6346720077679375,33.13391363325478
3.31,-8.900283511770771,-4.145626441775395,32.655436846686726
3.3200000000000003,-8.426891381669249,-3.7265190950579905,32.13025169059282
3.33,-7.962309323052004,-3.375526186644019,31.5713151322734
3.34,-7.512400178221779,-3.090379773055977,30.98696601367477
3.35,-7.080807301456855,-2.8653777361550032,30.385091987144637
